,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
10,-0.060754260015225575,-0.06233261680456272,-0.06696611546952745,-0.12193382305496352,-0.12153543698231133,-0.11419217235466773,-0.08006302237286202,-0.07719209984230695,-0.07316843097793818,-0.13338530164602175,-0.13493863174508602,-0.2764860844322225,-0.31578223945895983,-0.3218201580376922,-0.23469682361282546,-0.1562731769518271,-0.1524416110610654,-0.11851502916433207,-0.10634344733523239,-0.09887868360479472,-0.10504535436511128,0.05140379157527013,0.043662410861628455,0.03361527026516755,-0.16701757079078325,-0.1663122641046891,-0.12045218510318507,-0.1883120703216257,-0.18293215422182138,-0.13707635879650742,-0.04572701266612673,-0.04788136388470405,-0.06345262966553185,-0.08463325396928659,-0.0843223108689427,-0.08468459731726188,-0.222893030268588,-0.2224628291672513,-0.21792582959034176,-0.12336219568632863,-0.12357039095538686,-0.1296648956518892
11,-0.15983224784342398,-0.1587682563911892,-0.13093599181043197,-0.09317107793004335,-0.09338563831627253,-0.09215043541213644,-0.2205089228397109,-0.23113232574982015,-0.22854854598018093,-0.0362515524840058,-0.037528420036376894,-0.08907179116196562,0.04070363352986612,0.04227087387086996,-0.13985224572332164,-0.04894523027134536,-0.052354006648240234,-0.0793258924359411,-0.1472044774306209,-0.14835714188029242,-0.15693499750353904,-0.14154753258977,-0.14118927590036143,-0.16911972163156286,-0.10283187437392219,-0.10127522683186474,-0.08956854998158552,1.8260505758676153,1.6492010122061078,0.4661154947562043,-0.15448149529054833,-0.15443507767176698,-0.15942176878284606,-0.08133423092545834,-0.10255734643875197,-0.1113233029448325,-0.21525851547617889,-0.21479190285848557,-0.21016194366759555,-0.174256939597312,-0.1742687459565438,-0.17879935993182944
12,-0.0698932219267846,-0.0706979242961924,-0.07086624254755876,-0.06448248882023284,-0.06532212648688895,-0.07027749954433107,0.06631159259911758,0.06665814081130271,0.07127693275018046,-0.18579855804286663,-0.18381937253425795,-0.1841279398569482,-0.19650601414150112,-0.1988151735599953,-0.17114013323223526,-0.17165681829990856,-0.16863358360730826,-0.12921025084463822,-0.01830435538419334,-0.01901589813963373,-0.026854394319344888,-0.2122997939607638,-0.2088747314856392,-0.20838380896315467,-0.13400611759205838,-0.13163052584862084,-0.1211427868483153,-0.1444144750504011,-0.14237810684398838,-0.12026924682796479,-0.15486262551545754,-0.15481294180134433,-0.15974880633615574,-0.07040313512142028,-0.0701316246800249,-0.0712237898205263,-0.19310103361757042,-0.1925434413211878,-0.18773386727222272,-0.1673757266361655,-0.1675135902528868,-0.17269851147295706
13,-0.2125622735280217,-0.2105192933584024,-0.16657411247131673,-0.10984531780702556,-0.10970840246707202,-0.10495796563934,-0.04798922985648452,-0.04824489844487661,-0.04217423337370817,-0.08699302366044101,-0.08789750373604069,-0.15331764502166706,-0.24503874377223686,-0.26295560765969195,-0.2517711962561922,-0.18122309727527267,-0.17491234018653093,-0.1372847032926138,-0.12428835428423272,-0.12544351156111072,-0.13425097265298802,-0.17438709497011584,-0.17141125740845475,-0.1716926913969103,-0.14359303517443914,-0.14152170974251602,-0.13555010995798342,-0.17433044272366427,-0.17211178133887375,-0.14621836542028233,-0.17216689515035555,-0.1717937291723903,-0.17519871817484145,-0.1539736182821905,-0.15353018597773038,-0.15084374434643083,-0.23200061582338108,-0.2316045943282329,-0.2271273697619975,-0.12300181802639759,-0.12324874381972153,-0.12951958195123559
14,-0.15007358664789705,-0.14920768276243748,-0.12439208294072389,-0.10244983934469704,-0.10247031676874568,-0.09926729326511723,-0.03622126233890491,-0.03849155785330499,-0.09078519154868246,-0.01985570716157923,0.015859595731692808,0.4764783381522406,-0.3071520347495066,-0.31541327920702866,-0.25384383736208094,-0.1500430750874767,-0.14649095820780353,-0.08876209096452548,-0.1244635626418854,-0.12571012414467456,-0.13492365707193194,-0.15578229007554997,-0.15315919608324216,-0.15500643110925244,-0.1518124101677091,-0.1513906062514027,-0.12470906002489529,-0.13111428706860592,-0.13653947932794858,-0.13363854006719486,-0.13806294701677063,-0.13836360987952812,-0.14503375543988095,-0.13666752419226988,-0.13632613341692562,-0.13472057917945288,-0.20721166860834148,-0.20672118195026862,-0.2020747198170139,-0.15812420802756993,-0.15829201413318927,-0.16373522709992766
15,-0.16632380796319926,-0.1648651036799383,-0.1349758604029808,-0.12312378749322578,-0.12269774079475376,-0.11509681942590862,0.9841809126732928,1.0757296481504939,2.139148821069917,-0.17669864780176872,-0.15231030610406016,0.14938398538398917,-0.13663510380513402,-0.13578308946296547,-0.09605991577457654,-0.15318460310038987,-0.15036869488631532,-0.1044888608782201,-0.17128704426108252,-0.17251190218706589,-0.1811870317000286,-0.18313256140906958,-0.17891404001915842,-0.16898716110111378,-0.14111123313243018,-0.14066033588629154,-0.14648649589113522,-0.1756939354607803,-0.1734753950421598,-0.14744658165285768,-0.21018625414467718,-0.20903775848832387,-0.20866990403613378,-0.13341982893435886,-0.1330251581341929,-0.13147005025457723,-0.21024126942379343,-0.2097533083087,-0.20507552132496026,-0.18672021521433999,-0.18684911420916506,-0.19173175757519634
16,-0.12347989722045592,-0.12315882061965515,-0.1066115110954872,-0.0842692011438507,-0.08467490896918616,-0.08534478247674497,-0.0258314769411321,-0.02546654366383511,-0.020406658232896214,0.0013389483330906587,0.038283626156367996,0.12930540690407785,-0.20080613857776042,-0.2033593176831775,-0.1554203727834814,-0.1445197149102851,-0.1423326238503573,-0.0827415188178344,-0.10984528018714954,-0.11120466993572278,-0.12100583752684838,-0.17072864295911014,-0.1626330613271839,-0.1442131212099997,-0.1522679486781186,-0.15164818404547126,-0.13445306581654856,-0.18173940378873962,-0.17948583948784252,-0.15272226341345904,-0.163537207806538,-0.1632960584069746,-0.1673588826109887,-0.18241907311075728,-0.18200858758369315,-0.17873372425692466,-0.21372559214420175,-0.2132472523313488,-0.20856718238431024,-0.1352391779655829,-0.13544640265717314,-0.14137500408149262
17,-0.1636162952258507,-0.16281592237034118,-0.1347487148094256,-0.10711951457623516,-0.10703955334205152,-0.1028609292746736,-0.1187736427015863,-0.11872747025493022,-0.11517752404917722,-0.19302384589657579,-0.2187650234777493,-0.32755449341152226,-0.2684463393510059,-0.2746101893344765,-0.21790265086699648,-0.12235155531433284,-0.12109565116710039,-0.08534682501899195,-0.22557689658795574,-0.22672080397175653,-0.23452582122355975,-0.1753950798603344,-0.17208045687233942,-0.1731361498265268,-0.1625531363556462,-0.16207530882882248,-0.1126628548623912,-0.1615445353039282,-0.15940260762017727,-0.13513137170581344,-0.21014043711994324,-0.20899043651294763,-0.20863006735502154,-0.2384682187420805,-0.2379927549132989,-0.232581611898827,-0.24351771353342835,-0.24316668014717696,-0.2387833393192827,-0.1752056579075727,-0.17549125656701572,-0.18122755443693925
18,-0.16541573502735687,-0.16440431330705474,-0.13525697655164828,-0.12058495625687025,-0.12021338493055786,-0.11314246534824607,0.007604879426909509,0.007862210949302164,0.012596372675185432,0.07702200385187759,0.08027317334510643,0.08813059103769594,-0.2181594872068069,-0.22164375110211487,-0.17147507820445024,0.4427728113104351,0.41630519348416634,0.22706702873911203,-0.023525673916652803,-0.024994291142751576,-0.036117961602927975,-0.16166016487959525,-0.1590100533703256,-0.16058773125582648,-0.1436462373457355,-0.13178085643283807,-0.04092036641137468,-0.1829245078753908,-0.1806543854293526,-0.15368915297461802,0.02904523648169734,0.025472279464842623,0.0028886891868173674,-0.06365780420216643,-0.06332667822911157,-0.06406688584481803,-0.2534270604541127,-0.2531195906418344,-0.24883239718472147,-0.15772403183865888,-0.15787352577027813,-0.16317624146714735
19,-0.15703180777942652,-0.15622248871800953,-0.12981045484762593,-0.12851976587324074,-0.12797786104875425,-0.11922520285038708,-0.0882106238633459,-0.08809766903363879,-0.0842656954624386,-0.14341327187166977,-0.14292846923655977,-0.13488365781273645,-0.026078727299886445,-0.019352427091263762,0.0058527876393211975,1.303373705602133,1.2328184493451793,0.7146724176180068,0.47302107622452194,0.47067473414363303,0.45065155516400895,-0.17622953335077554,-0.17287539675909222,-0.17391358182331743,-0.1555805084535277,-0.15466561083814429,-0.13953931281420923,-0.16617441041253267,-0.16400863866342874,-0.13915379529490313,-0.21394756967850675,-0.21271056875782532,-0.21191112068206644,-0.1624964722315407,-0.16213286853995912,-0.15976474690714745,-0.24213032714818808,-0.24177760481006488,-0.23739368052076984,-0.2002365535548554,-0.20036571343158763,-0.2050574802434373
20,-0.18817988284242326,-0.18667335669760876,-0.1504074902255169,-0.0921573675698241,-0.0923956595290849,-0.09138982540956762,-0.07436105617571831,-0.07419861124714859,-0.0702479633935572,-0.1467348875060457,-0.14624462522968504,-0.13763476091451393,-0.20069404621409867,-0.20319662574794978,-0.15500347996233824,-0.13284753188220366,-0.1298730835960857,-0.09951658067606017,-0.145110750570194,-0.1463917037597004,-0.15560812664754178,-0.17082814736074498,-0.16772089225458456,-0.16889802882130772,-0.15529983545401504,-0.15434098844493188,-0.1389704684052448,-0.1671233377831657,-0.16493504977060391,-0.13989484054984558,0.1368807074887593,0.1310676322790305,0.09761820391048207,-0.03191321983218507,-0.0316322002795021,-0.034013520974961985,-0.22652507961145057,-0.2261103668700916,-0.22160907097431895,-0.06396625721028898,-0.06425045212469715,-0.07160464661580106
21,-0.20179322712938447,-0.1999861787903603,-0.1594101581281823,-0.1364782174249824,-0.13576191674447274,-0.1253063524114529,-0.13890044500361493,-0.13884101546096733,-0.13511622652116634,-0.21971862078290066,-0.21957737759064502,-0.20172001263729922,-0.37405425954888993,-0.38585354655548965,-0.315533943923403,-0.28780157491962094,-0.2769166882368007,-0.18753527380296262,-0.14446761076376033,-0.14574301706732148,-0.15489372220998157,-0.17558415537624933,-0.1722541872707126,-0.1732727847559949,-0.19071794322807567,-0.1904813202148188,-0.17845102818688363,-0.19061560914801756,-0.1883108944063548,-0.16045449389877944,-0.3215109772562026,-0.318107861089104,-0.30681268755952157,-0.2459047526192325,-0.24543988163250313,-0.23981091012785433,-0.2431852267774094,-0.2428339345470039,-0.2384519008761074,-0.20601316507843231,-0.2061266065404096,-0.21067104853774893
22,-0.1868376386908424,-0.18536394422821037,-0.14951405484586267,0.4262399608303726,0.41471451405676846,0.3045329627768675,0.018145463559535047,-0.004983095866619941,-0.14371723705063225,0.21919399114467078,0.17535341350020345,-0.07536460053156831,0.14613546319860812,0.1621716997399792,0.16558151322092696,1.3933904488088542,1.3179963000561674,0.7652275850842882,-0.1713750192343953,-0.1726121350771287,-0.18130571472030682,-0.17855237930250087,-0.17871564152293917,-0.19759463509591035,-0.15387448630057174,-0.1616468696733666,-0.20922934028425993,-0.01907859753883066,-0.017806299627104588,-0.011276227017696257,0.007760448906518625,0.004503336584273484,-0.01647493331694465,-0.06462164011454334,-0.08422964435532912,-0.13639611438848545,-0.25344155185839695,-0.2531342184569769,-0.24884687213630283,-0.1911727341895683,-0.19130176112318253,-0.19610094901862526
23,-0.23932477088091791,-0.2366904332016135,-0.1842998304435593,-0.14715819776858421,-0.1462125369499028,-0.13347200369822138,-0.2947818496525602,-0.29497795254572773,-0.2922362022751065,-0.47036426910640516,-0.47153143640360506,-0.42233518507692774,-0.40949005396351346,-0.42410674710196067,-0.35025345219304654,-0.3122304603824666,-0.3000955858293925,-0.2013764818157523,-0.2177278073841625,-0.2188871264082489,-0.22682892045334382,-0.22404718729779868,-0.21836537973574818,-0.21748375333304287,-0.2787498810029483,-0.27904223247239573,-0.2629008749615987,-0.2288284980168348,-0.2262873957897723,-0.19363931260254255,-0.3107112155146381,-0.3075286711892327,-0.2972995929495105,-0.34091950100942425,-0.3403442934730572,-0.3310299082767088,-0.24531074695534533,-0.24496847718506298,-0.24060688063209626,-0.2328501159561988,-0.23293429950908415,-0.23698782596985274
24,-0.22963304864724676,-0.2272181537492302,-0.1778967546621837,0.04178481479123655,0.03863519472971264,0.010961519153126723,-0.17790189824721986,-0.1779566264166916,-0.1747215395838795,-0.29143167651127844,-0.291731405110037,-0.2650407156795764,-0.2776835154036735,-0.2843616602214581,-0.22655471751365452,0.7285686616010494,0.6872983488112415,0.38859798700034803,-0.20875276666819978,-0.2099250862523117,-0.21800165466125332,-0.1990189006278002,-0.19456702424790898,-0.19473164033712428,-0.19420267789837684,-0.19408015272061754,-0.1826028013201492,-0.02523366236086437,-0.023950427876913007,-0.016750538573996297,-0.005343199468384723,-0.008376543746853296,-0.028201753980883863,17.79173585754106,17.767775140847323,17.073779081440826,-0.1850785422427309,-0.18448056368707294,-0.17952555895029962,-0.18365692308251105,-0.1838017997552406,-0.18879783263722863
25,-0.22252725352425376,-0.22026535095234517,-0.17317432504710153,-0.04634120927459759,-0.0476105198200956,-0.056546674727746216,-0.29551699468990633,-0.2957235958263423,-0.2930311250639865,-0.4100498097751754,-0.4109236352362065,-0.36931562034536936,-0.39490134373172786,-0.4097745329856589,-0.33682688856957843,0.03227720152987897,0.02666830413610475,-0.006328034272130017,-0.2149799542448441,-0.21613897401910562,-0.2240948731634116,-0.2027527813830458,-0.19810659527054286,-0.19805749181052476,-0.2616482728942428,-0.26280447754029423,-0.2571306384809244,-0.21313106373620247,-0.2106853605667324,-0.17999146953503548,-0.1543780859234487,-0.15435584061906263,-0.15940963171342926,-0.32254748962159974,-0.32197956169780056,-0.31331868904823085,-0.24673206964207378,-0.24639476962599846,-0.24203764591065008,-0.2276972413202244,-0.22778101387801347,-0.23190278809948656
26,-0.19582145639487947,-0.19415682041004853,-0.15549583735511274,-0.12373124275689229,-0.12329375683162026,-0.11556518101340559,-0.12115711351062822,-0.12107508646731925,-0.11727599772897175,-0.11970947808122151,-0.1190758622926661,-0.11375031877792938,-0.11541237515364088,-0.113418468573347,-0.07649020163979148,-0.2137757142356728,-0.20667386457006315,-0.1455093958859743,-0.12009975374608332,-0.121443425238262,-0.13113565092053248,-0.18075089661102406,-0.17717824770740606,-0.17802539519936286,-0.18449962194094977,-0.1841467769425083,-0.17157853379720267,-0.1770610923795315,-0.17483398928596305,-0.14863427744748395,-0.0022865109667364403,-0.005245932445804002,-0.024841157673785762,0.42640886596265065,0.4260320541635008,0.4057733925644346,0.10814749397293141,0.10994414439940417,0.11743063446614627,-0.17739930997958434,-0.177563907722719,-0.18274975373437233
27,0.11654055616457949,0.11132626940183421,0.05157982125084535,-0.12759883038962527,-0.12707339374303447,-0.11850073149970082,0.32483398792917056,0.3727907168859145,1.2165398344779803,0.099030980226522,0.10075638315182782,0.0786292423599405,-0.3156897177641018,-0.32461285193442857,-0.25041496750828146,-0.13376996484718898,-0.1181992922821507,0.010225373728125755,-0.22799849468318653,-0.22913504392198708,-0.23687442262897443,-0.2383771067835901,-0.23199726291725153,-0.2305451289047252,-0.23827060065593345,-0.23895987229391896,-0.23115311062025107,-0.18469038368244667,-0.18241882061167577,-0.15528555196413127,-0.07468576960472263,-0.07627500808060282,-0.08911803197284524,-0.18631189027433684,-0.18594309418511634,-0.182763748437536,-0.25427777829401144,-0.2539704576156191,-0.2496748664993376,-0.1399726479601134,-0.14015606104567083,-0.14591437771415133
28,-0.1814497996676954,-0.18008858936086494,-0.14592349600588106,-0.1044747464514886,-0.10445025637763194,-0.10083131924339726,0.1126968594471274,0.14426682013509784,0.352807186993764,0.11885569019690295,0.13485844326570082,0.10936296751918397,0.10432539293149848,0.11057446486358016,0.1635080738438882,0.13462494163759986,0.12387697352631336,0.052017970089501236,1.1784059073170725,1.2818657714333868,1.4814523587241473,0.05416548486864374,0.06914893711194188,0.20801238811922027,-0.2489891308542698,-0.24989089193329142,-0.2430640079103314,-0.06216075393279381,-0.060559584284976375,-0.048343150649964764,0.08021930956011647,0.10327856143747316,0.17044616568842966,1.1029520832119413,1.1987303670673786,1.5187570676257747,-0.22791690960746241,-0.2274973768624536,-0.22295939552654073,-0.2509205042401501,-0.25098126677535665,-0.254688516417129
29,-0.1547610209293629,-0.15397055447103722,-0.12812223504320283,-0.11827201853804772,-0.11795456894925228,-0.11140643247850036,-0.11285380889740952,-0.11071756027230795,-0.16942766965555114,-0.1974831975098388,-0.19727761844314382,-0.18229974711588773,0.4662198516589926,0.49949750404200033,0.4623061921009831,-0.2427783709683384,-0.23895913027146523,-0.17496434064891822,-0.1835875271114909,-0.1848188210329345,-0.19338875704632108,1.9473802560616573,2.0096102121997332,2.121576903265813,-0.23370785015342382,-0.234314802690143,-0.2261440111704262,-0.17847441833797736,-0.18021335533536903,-0.17101074549030745,-0.2439108778580856,-0.2420701960372862,-0.23836026482341086,-0.3079521796847428,-0.3127879560934612,-0.3074379526755806,-0.24828705864920486,-0.2479750673587404,-0.24371861078518106,-0.19111552922025865,-0.19124782408294957,-0.19608172071088215
30,0.14158338181128471,0.135857540992841,0.0683109093267426,-0.13744313872086314,-0.13670776134314566,-0.1260438683790547,-0.13832045424016512,-0.13148712364896367,-0.12596881778134933,-0.1891299740311339,-0.188787030116282,-0.17446475804519507,-0.09649656542800983,-0.09352054451148209,-0.059103859942146404,0.0010534498639924192,-0.002844767678051624,-0.023656927892684587,1.6942778885977974,1.689972480150136,1.6509506116957318,0.8616896276383569,0.814573802488115,0.7726635553345036,-0.207728301687073,-0.20784337682870035,-0.19743359625152931,-0.1950586187578774,-0.192719011666279,-0.16427348423337382,-0.2439236345868145,-0.24209866231759458,-0.23843348323078725,-0.23733880171824207,-0.23301988610843005,-0.2041494295612579,-0.2491227074924685,-0.24879978705840747,-0.24448651132090826,-0.23195207002715668,-0.23203418289283415,-0.2360956808413836
31,-0.22872893107667167,-0.22632907889989326,-0.17727983868528127,-0.10942393225715999,-0.10929715870469767,-0.1046384703531038,-0.2660791098684955,-0.26622161920054793,-0.26331085897583567,0.009564505307161271,0.010952530290563705,0.0004661029646547541,-0.35894931813559794,-0.3729587591037971,-0.3042308124156524,-0.18268199010702338,-0.1771517301308677,-0.12780301152852322,3.2318695643067032,3.226435632369094,3.167217033740387,-0.03253522608390789,-0.036112824481559676,-0.04251914043755489,-0.2383609136640464,-0.23904829154612386,-0.2312259186065107,-0.12923933096539994,-0.12729015432240356,-0.10703689050706619,0.08325377725240735,0.07854082240175025,0.0505542498928217,-0.23266627712042304,-0.2321758183035936,-0.22684345882771365,-0.2324219163608084,-0.23202572342105265,-0.22753862143750425,-0.17753688531658499,-0.17768219877810504,-0.18274227751121055
